gene,pearson_r,p_value
CHCT1,-0.059828558925230424,0.03760550646619497
GABRA2,-0.059831689303974075,0.03759549355073065
AVPR1A,-0.05985705652551213,0.03751443680041779
OR4D11,-0.05985957063074156,0.04818005130094747
FOLR2,-0.059918109793009475,0.2420657706530697
CRTC1,-0.059920583189759326,0.03731209937140388
HPCA,-0.05993170520167924,0.037276770493043954
HACD4,-0.059935247726410484,0.03726552369806139
CZIB,-0.05993854913093118,0.037255045007886525
MCEE,-0.059950022734788444,0.03721864715701896
YY2,-0.059970591357356676,0.03715347275263155
TSPAN33,-0.05997665007989499,0.037134293400813465
PHF20,-0.06001468948778381,0.03701406899550296
LGALS16,-0.060021472659309474,0.03699266544384487
GGNBP2,-0.06002769523098188,0.03697304006155898
DAND5,-0.060040596613702354,0.036932378574129794
SLC1A3,-0.06005379875770143,0.03689080855446547
BPIFC,-0.06006077768904047,0.036868849851517366
RELA,-0.060086196482112185,0.036788965425771085
MAGEB6,-0.06008864523462993,0.036781277437391166
KCNH5,-0.060097613942028956,0.03675313137397976
SIM2,-0.06016816340838003,0.03653236768710687
SGSM3,-0.06019439284232922,0.0364505786938811
OR6C1,-0.06019550060679824,0.04693514374592021
BPIFB1,-0.060197503885558105,0.03644088814093873
BCL6B,-0.060215648127622895,0.03638441452361378
PRR32,-0.06022147991816535,0.03636627900999616
THOC2,-0.0602525336809446,0.036269838540057754
CPLANE2,-0.06025647853375597,0.03625760301670554
ZIC4,-0.06026859963895452,0.0362200296642566
ZNF414,-0.06027085074075664,0.03621305528479421
KIAA1210,-0.06027190682930419,0.036209783697844576
FAN1,-0.06028681912366304,0.03616361474128276
ZNF844,-0.06028719862067843,0.036162440460237776
SNW1,-0.060288492703738046,0.036158436411425
SNAP91,-0.06029431068155961,0.03614043955041936
HIKESHI,-0.06029435157005609,0.036140313096251854
NT5C3A,-0.06031630322705782,0.03607247848031583
OR1D5,-0.06032949380314337,0.04644618043079242
LSM7,-0.060350361363103344,0.03596744724408315
METTL9,-0.06036120112222062,0.035934073400865484
DIRAS3,-0.06039209167055618,0.035839111094478515
SPACA1,-0.06044191702524975,0.03568639073366137
TRIM59,-0.060482514697611046,0.03556236450352104
DDX50,-0.06049143437756219,0.0355351640728104
OR1L6,-0.060526738637598054,0.050236767972431415
RAB4B,-0.06055407047031089,0.03534465512596622
MTA3,-0.06055977149217334,0.035327358654111886
KCNU1,-0.06057401447209871,0.03528417804694876
OR5D18,-0.0605827975050086,0.0455335292351573
F8,-0.06061050391223797,0.035173757804847126
GGT5,-0.06061487540037494,0.035160549079668445
KRTAP19-7,-0.06061664369874878,0.0351552072567309
PARP6,-0.06063015333363721,0.03511441905693172
CCNL1,-0.06064011082461854,0.035084381300859065
OR10P1,-0.060686578043884526,0.04516399141031514
RASD2,-0.06070797759871896,0.03488023739161702
ISX,-0.06070982096442906,0.03487470669082747
C12orf42,-0.060718209095150265,0.03484954899559264
CASP7,-0.060727228164072056,0.03482251625887481
SMIM20,-0.060743704278700364,0.03477317879355733
RHEX,-0.060754875453218754,0.034739760815655864
MMUT,-0.06077093166414581,0.03469177749354759
SF3B5,-0.0607785093541983,0.03466915152443153
CDSN,-0.060787261804879644,0.03464303354516913
PRKD3,-0.06080564858467038,0.03458822065946928
PDIK1L,-0.06080757757801834,0.03458247442221782
BRINP3,-0.06081068105025019,0.03457323126404597
COQ8B,-0.060833040423562405,0.03450669999233326
ELF5,-0.060833378167758266,0.034505695858130736
MYH3,-0.06086920375952996,0.03439932566416023
EFHC1,-0.06088025616222451,0.034366566374358476
RNF17,-0.060896352051510595,0.03431890582626224
TMEM169,-0.060897134397119045,0.03431659070905414
MTMR8,-0.060899773680743695,0.034308781523937425
EFNB2,-0.0609508514139688,0.03415794975231436
PHF5A,-0.0609510516405666,0.034157359601811176
ZNF836,-0.060955455049713676,0.03414438313621508
C2orf80,-0.06097675284776638,0.034081679753131214
RMND5A,-0.061021005375276195,0.03395170905375294
ZNF471,-0.06102105598830096,0.033951560644763346
PLPPR1,-0.06103142040039233,0.033921181481271476
CFAP418,-0.061032674877387914,0.03391750605469839
TRIM31,-0.06103288768641247,0.0339168825903994
SERPINB11,-0.06103293338730132,0.605457248613935
SEMA3A,-0.06104966544192392,0.033867759771019496
PMCH,-0.061057982069264126,0.033843432430769205
CORO6,-0.06105979855014004,0.033838120947061866
ZCCHC18,-0.06107563030685031,0.033791858207557805
TRIM5,-0.061096083447450086,0.03373217107980013
OR10H3,-0.06111996071967077,0.04364799316581842
DDX5,-0.061128375545865844,0.03363811837722245
YJU2,-0.061135748159711976,0.03361667662856005
VTA1,-0.061157693759816445,0.03355292139971541
NTN5,-0.06115875386791167,0.03354984424547646
POPDC1,-0.061168998106021964,0.033520120923326784
CDH10,-0.0611691233553499,0.03351975765575388
HTATIP2,-0.061187722501255475,0.03346585084228767
ZNF160,-0.06119739982657446,0.033437831886114835
BBS5,-0.06120919977096166,0.03340369439116489
ZC3H14,-0.06121769293155243,0.0333791419287616
CARD16,-0.06122883728548634,0.036655018554478384
ZNF547,-0.06123643099529353,0.03332502751518741
TMEM207,-0.061286866587686326,0.033179744863515444
IGF1,-0.061316374687846446,0.03309499635144672
PAX4,-0.061368638664715196,0.03294534608926093
UBL4B,-0.06138936364108461,0.032886163556684465
MOV10L1,-0.061390430770813964,0.03288311870859256
KRT83,-0.061396796811866064,0.03286495945091762
ATXN7L3B,-0.06140283463995024,0.03284774435129329
CXorf66,-0.06140346181600185,0.03284595658451773
RAC1,-0.06141545875780048,0.032811775289020205
LRRC36,-0.06144441721255275,0.032729393113387045
STK3,-0.06145215966610081,0.03270739706522289
PTPRC,-0.061453052136797234,0.23019246944635144
NR6A1,-0.0614599019361738,0.03268541418245884
LRIT1,-0.06146406322601268,0.03267360411723416
CAMK1D,-0.06146622383064257,0.03266747359237876
EFNA3,-0.06147413848437869,0.03264502486368692
TLL2,-0.06148782573371055,0.03260623417353834
CCDC182,-0.0614887065753375,0.03260373915328695
ARPC5,-0.06152281744336563,0.03250724425108707
ADAP2,-0.061527179441642876,0.03249492240176235
PRSS8,-0.06162736194317359,0.03221302290244677
PTPRJ,-0.061636629070038564,0.03218705258695025
DNAJC10,-0.061654273961814,0.03213765385640781
ECHDC3,-0.061657223925074355,0.03212940145863305
GRIFIN,-0.06167402689425844,0.6016667733103744
ATOSA,-0.061681706350980824,0.032060982870986215
HECTD1,-0.0616823603107051,0.03205915702667262
SYT10,-0.06168913781924484,0.03204023958020838
ZNF317,-0.06171333463544145,0.03197277913550451
SLC22A13,-0.061715840361598946,0.03196580015331363
ADAM28,-0.06174459424977835,0.031885807747051194
FMR1,-0.061744858008510144,0.031885074772666853
KRTAP21-1,-0.06174490844117667,0.22920859471787247
UGT1A4,-0.061764811531421104,0.03182966658744913
CNIH1,-0.06177675296948424,0.031796546310995634
AGR3,-0.061803410366667866,0.031722716923495355
EVI2A,-0.06182328128764067,0.031667778673942514
CTSE,-0.06182825802208691,0.03165403198451255
ZNF256,-0.061856221328049354,0.031576887004966005
PDE5A,-0.061865258699108916,0.031551989227279524
PRICKLE2,-0.06188292921002587,0.03150335590513035
RPS29,-0.06188347757321908,0.03150184771106663
KDM1A,-0.06189924219878704,0.031458515819389264
HACE1,-0.06190031117948428,0.03145557938448219
ZNF701,-0.061907329178187,0.031436307134521675
RS1,-0.06195710590709871,0.031299904505481514
ASPM,-0.061962408129875364,0.03128540481613596
SAXO1,-0.06197196246256644,0.03125929165270813
CASR,-0.06199254461168115,0.031203101567636244
SLC7A13,-0.061993168065578454,0.031201400865376497
MYH8,-0.06199413634689823,0.031198759675646084
KRTAP1-3,-0.0620025319778438,0.5997285518183256
MAGEB5,-0.062004180291472165,0.031171374017681774
TMEM38A,-0.062004925242273363,0.03116934366776518
C21orf140,-0.0620081613018259,0.031160525161639377
PTGR2,-0.062016071710024,0.031138977705266437
COMT,-0.06201639488404084,0.031138097671091765
JAKMIP2,-0.062020769443280006,0.03112618741935483
CCL2,-0.06202437339489975,0.031116378171240452
PPP1R14A,-0.06204356372707169,0.031064190465463895
RALYL,-0.06205742548726128,0.031026540387290146
FAM111A,-0.0620889805781829,0.030940979116156973
PIGY,-0.06209612531374459,0.030921634358284995
AZGP1,-0.06209806661559762,0.030916379970435958
ECI2,-0.06210153676657318,0.030906989459313073
MKLN1,-0.06213054271385615,0.03082859261203803
ARPC2,-0.062160821856307676,0.030746936560918536
DPM2,-0.062178100895052164,0.03070042204825028
SCOC,-0.062192217646705614,0.030662465097727166
FGF7,-0.062193526222286154,0.03378976367397169
IRX5,-0.06219684813631103,0.03065002346321685
SMCR8,-0.06221076967949145,0.030612643827961437
IL20RA,-0.062212368842679264,0.0306083525460981
DKK2,-0.06223174783512936,0.03055639089794663
C2orf15,-0.06223277950890771,0.030553626753497265
HEXB,-0.06224637687583009,0.030517215618629634
ZNF93,-0.06226860149716591,0.03045778249754754
FAM200C,-0.062276748825896656,0.03043601978498477
SP4,-0.062279095027986446,0.030429755208986345
GFPT2,-0.06229406752913288,0.03038980330033547
CRTAM,-0.062295582070777136,0.030385764477240198
APOOL,-0.06234888113736359,0.03024392502830343
H1-2,-0.062351648900076315,0.030236575004543086
UGT1A1,-0.0623638837038601,0.03020410282944946
RGCC,-0.0623639101779776,0.030204032597428643
SFI1,-0.062384392461982185,0.030149738031460618
TMEM101,-0.06239504735803366,0.030121527104288715
TES,-0.06240114333043081,0.0301053970135569
KRT7,-0.06241624224191459,0.030065476848793085
RBM43,-0.062421479515334076,0.03005164058676585
RAPGEF2,-0.06242363741226036,0.03004594126644116
PRPF31,-0.06242840824176223,0.030033344103551927
FAS,-0.062433793245661645,0.030019130687690087
N4BP1,-0.06243417478135079,0.030018123864724244
FZD6,-0.06245302772204743,0.02996840950434649
LCE3A,-0.062483076107437724,0.02988931936987137
LIN7C,-0.062495736100820175,0.029856050792787747
GRIA3,-0.06251904908365456,0.02979487092664983
ZNF814,-0.06253020300267541,0.02976563798118055
MICA,-0.06253423560634946,0.029755075124629805
TIPIN,-0.0625380984717501,0.02974495989318953
HAS3,-0.06254130166812495,0.029736574299282312
FAM24B,-0.06254632544529698,0.02972342672653844
PSG5,-0.06256982292437502,0.029661998458591465
FOCAD,-0.06257085768303984,0.029659295849883215
SP8,-0.06262034051092168,0.029530302004165943
LTBR,-0.06262164450302392,0.02952690923229798
EPHA5,-0.06265594535624046,0.029437784258242564
APH1A,-0.06268779436455872,0.029355237023964278
ERP44,-0.06270010241504698,0.029323389967044946
CNIH2,-0.06272917967992285,0.029248270498587147
RRP8,-0.06277702123235604,0.029125034448688757
CYP4F22,-0.06277930974026624,0.0291191506357184
ZNF48,-0.0627863447080052,0.029101069949168227
PRRC2A,-0.06279784394449155,0.02907153635061673
UBC,-0.0628225831133197,0.22055918883452408
RNASET2,-0.06282608936438017,0.028999102714255185
AP4E1,-0.06282874079582815,0.028992311254466895
SVIP,-0.06285276614520281,0.02893083427590817
KRTAP3-3,-0.06285439520091644,0.042013658356605574
SLC6A11,-0.06287045678707803,0.028885638466317323
ANGPTL1,-0.06287053854165646,0.028885429741846227
ADAR,-0.06288203719619452,0.028856085883971937
SCPEP1,-0.06289448940749093,0.028824337520367813
C1QTNF7,-0.06289795703116248,0.028815501758478173
TGM6,-0.06290374066547022,0.02880076981191097
MTRES1,-0.06290716449036055,0.02879205177250246
CIDEC,-0.06293087956587208,0.028731728668163238
VGLL3,-0.06293571474201268,0.028719442969542257
KCNK12,-0.06294891522193846,0.02868592487372463
GBP4,-0.0629763250698224,0.028616434405059503
ATP6V0B,-0.06299952550844676,0.02855772898524706
YOD1,-0.06300123246117012,0.0285534138779041
HDHD2,-0.06300933718708632,0.02853293311223378
L2HGDH,-0.063019462881061,0.028507363088057916
SLC25A45,-0.06304240138838485,0.028449510264605456
LTA4H,-0.06307292927379281,0.028372673091510696
OR10H2,-0.06307573879231616,0.03732977543855804
WWP2,-0.0630770551798964,0.028362302100622107
GFRA1,-0.06309062767728767,0.028328208909864313
PRDM1,-0.06309162037084985,0.028325716715700527
ELF4,-0.06309454908961605,0.028318365157544628
IFNAR1,-0.06309558604190116,0.028315762633073893
CMTM1,-0.06310222503803624,0.028299105074985873
ACVR2A,-0.06310359014324801,0.028295681006308884
PUDP,-0.06311352080957627,0.0282707828247637
GJA10,-0.06315073627378648,0.028177643808773377
CNOT6L,-0.06316426207172494,0.02814385833890044
DGKB,-0.06318439571232094,0.02809363202515279
LOXL3,-0.06320124648620196,0.028051654634585907
TGM1,-0.06320475815821655,0.028042913421293697
TMEM205,-0.0632056055503672,0.028040804453794973
ZNF114,-0.06323544301914313,0.027966632734180662
OR6C4,-0.06328292763002509,0.03670843895506409
PCBP1,-0.06329737950187404,0.027813206506494034
CDKL2,-0.06329976933325646,0.027807301077460468
CCDC50,-0.06330000073189627,0.02780672933368867
ALG5,-0.0633307134322445,0.02773093364719759
NEDD1,-0.06334189226367755,0.027703389681538362
SH2D3A,-0.06335876686924803,0.027661856304429692
MFGE8,-0.06337833372691895,0.027613763663940846
SLC41A2,-0.06340081357515646,0.02755860021756305
HSD17B14,-0.06341136448112115,0.02753274203250421
BET1,-0.06341924430492443,0.02751344377917162
RINT1,-0.06343995587400376,0.027462775223307
LCMT2,-0.06344797943881333,0.027443168078605078
PIM2,-0.06345175612362412,0.027433943188653935
CCDC38,-0.06348917035986706,0.02734269982715567
ANGPTL4,-0.06349803038347854,0.02732113092525772
UNC79,-0.06349972328799394,0.02731701137584233
MRAS,-0.06351771825376433,0.027273255124459998
ARHGEF6,-0.06354923082895023,0.027196775188016147
KBTBD3,-0.06356033403677062,0.02716987216031456
CCT4,-0.06362013053129287,0.027025379588415242
ZBTB41,-0.06366207579827901,0.026924418608034024
EFCAB5,-0.0637121929551065,0.026804214724300283
RASA2,-0.06371360834543197,0.02680082670122028
ZFP37,-0.06372044881758684,0.026784457852533982
PCDH10,-0.06372405712704608,0.026775826853843693
CD276,-0.0637267656896305,0.026769349606549656
FSHB,-0.06372821927739342,0.02676587405901417
IGSF21,-0.0637556916221308,0.026700260468541084
LYPD6,-0.06377090661429936,0.026663981464505732
TNFSF13,-0.0637811613504636,0.026639553812135897
GH1,-0.06378404212571553,0.026632695035146134
S100A5,-0.06380656305616518,0.026579127913153006
TTPA,-0.06380794072991253,0.02657585406861517
GTF2E2,-0.06383915091258606,0.026501780692875506
TRMT10B,-0.06385888050816543,0.026455046977244264
TRAK1,-0.0638597262884183,0.02645304515856675
RGS7,-0.06386574549008278,0.02643880250191652
KLK12,-0.0638767776195524,0.026412715415097144
USP19,-0.06391391416552485,0.026325063776310255
ZBBX,-0.06394859599806957,0.026243432693178026
SUPT5H,-0.06395053761556922,0.026238869148024736
AJM1,-0.06395568096595411,0.02622678361409666
OPN3,-0.06398557295993564,0.026156640279977078
ITGA4,-0.06399990027159407,0.026123077846684762
OR1Q1,-0.06401882479655194,0.03457219550623348
NOTO,-0.0640364645178182,0.026037592764093093
FRK,-0.06404049088345763,0.02602819413463392
BPNT2,-0.06404505612466177,0.02601754116711579
ZMYND8,-0.0640471926657083,0.02601255685263226
CHP2,-0.06410630923844625,0.02587497105165176
ETF1,-0.06411266044002867,0.02586022694687984
ZFP57,-0.0641144312876119,0.025856117276500466
CYP2S1,-0.06413568391892557,0.025806839511460563
ZFAND3,-0.06417409355666402,0.02571798612612402
PCNX4,-0.06419518613063188,0.5791208212488461
ITGA7,-0.06423921259828307,0.02556794937985033
NSF,-0.06424172562867103,0.025562174450186475
SANBR,-0.06424900905098221,0.025545443552940056
ETV1,-0.06431759703446162,0.025388352253500626
SLC25A2,-0.06433730756271136,0.02534336273799439
GPR45,-0.06433980296248269,0.02533767187534468
CDC20B,-0.06436303169141058,0.025284750768690308
RIDA,-0.06437925857753314,0.025247838396502974
SHFL,-0.06438549855891347,0.025233656303520497
LMOD2,-0.06438554026165658,0.025233561545609767
SESN2,-0.06443173536829569,0.025128784701262143
NRBP1,-0.06443516881396136,0.025121012214748505
SLC28A3,-0.06444151150951208,0.025106659360114372
NEFM,-0.06445776896969967,0.025069902807613304
CCR4,-0.06448709124215656,0.025003725607751937
PAX3,-0.06449953006106374,0.0249756982042314
HLA-DQA1,-0.06451230917149461,0.024946932347340172
ZNF740,-0.06451358067609221,0.024944071750533377
ZNF107,-0.06451522446775657,0.024940374012746427
SCG3,-0.06454221103029904,0.02487973501840393
PPP1R16B,-0.06459385291476075,0.024764050778112036
ZNF578,-0.0646109605627586,0.024725830267860165
CEP70,-0.06464615691461036,0.024647357926352784
RAB17,-0.06466646516407784,0.02460217759746008
PATE4,-0.0646755848914881,0.024581912013249753
DOCK10,-0.06472139691419448,0.024480328311732618
SLC2A1,-0.06473784532516441,0.024443944304703525
RBMX2,-0.06474529213891846,0.024427487294919187
CYP2C9,-0.0647453821790394,0.024427288370367763
PIGN,-0.06475576794229045,0.024404352635248625
ZNF677,-0.0647815398940055,0.024347518816685405
CTTN,-0.06480026581253699,0.02430629522563804
LMOD1,-0.06480226696586526,0.024301893424523453
CTAGE9,-0.06481428411933507,0.036089621695526534
SHPRH,-0.0648452596441173,0.02420749188387214
GAS6,-0.06487763108934788,0.024136621697892203
ARL5B,-0.06487846575615064,0.024134796756260127
ELFN1,-0.06488620347177908,0.0241178844597791
FBXO48,-0.0649579488617264,0.02396155894417288
ERO1A,-0.06496069405127891,0.02395559494386815
DISP1,-0.06497851831354624,0.023916902508531002
ZNF354A,-0.06498769484475475,0.02389700345598027
ANKRD54,-0.06499400185667917,0.023883335193456225
CHN1,-0.06501634594779096,0.023834966601119265
ZC3H13,-0.0650209237175027,0.023825067514632873
KRTAP21-3,-0.06502957946915335,0.023806359829637583
SLC35A4,-0.06506731858020169,0.02372494288151094
ITPR3,-0.0650717170803312,0.023715469438317906
GDF9,-0.06507916088973402,0.02369944450742548
PHOSPHO2,-0.06507964453271914,0.02369840365213046
SLC14A1,-0.06511894954367554,0.02361394706118351
HTR2C,-0.06512368413613409,0.023603791235865687
NCEH1,-0.06513150297423186,0.023587027909781125
BLMH,-0.06513752664238012,0.023574120405100197
TBCEL,-0.06516218629858503,0.02352134354800294
GLOD4,-0.06517700671194548,0.023489674037568117
TDRD5,-0.06519411015914722,0.023453171893427854
TCN2,-0.06520722002093962,0.0234252261504736
CHI3L1,-0.06520959772223921,0.023420160797937017
H4C7,-0.065252342624254,0.023329260735221576
RBP4,-0.06528259789555729,0.023265105783219237
EHD4,-0.06534443810630684,0.023134452126886914
PCDHA11,-0.06536536651882228,0.02309037972410564
DEPDC1,-0.06537882736642324,0.023062071499904992
IBTK,-0.06538857616301477,0.023041588535944478
RNF128,-0.06543203260428415,0.022950475080550196
PPP2CB,-0.06545311065088677,0.022906394231421233
CCR1,-0.0654548334127987,0.022902794641838385
CCDC154,-0.06546333296555643,0.5716317408867403
ZSCAN12,-0.06546410238127094,0.5716272108104299
NAPSA,-0.06549488628501116,0.02281924521909671
NCOA3,-0.06549857219026031,0.02281156980641179
MT1G,-0.06552072803915011,0.030539714286259255
HNRNPM,-0.06554525035645932,0.02271456232160858
TPPP3,-0.06557069799545441,0.022661827485771648
ANKLE2,-0.06558868726540827,0.022624612678587227
TYR,-0.06560454769398483,0.022591845866282406
SGK3,-0.06563143953851283,0.02253638285795357
DARS1,-0.06563225330983964,0.02253470634181999
OR5P3,-0.06565249239956394,0.03020601632855354
SVBP,-0.06566321533290945,0.02247099934967652
ETV4,-0.06569442876481799,0.022406933397659756
PRPF4,-0.06570130206004665,0.022392847201143908
BUD23,-0.06570684554465081,0.022381491933414353
AQP3,-0.06570860703929787,0.0223778847367135
COL4A4,-0.06570916773813879,0.02237673664101671
NELL2,-0.06572555719445994,0.02234319992529077
TOP2A,-0.0657320141582945,0.022329999435590355
GP1BB,-0.06573936975192718,0.022314970057368974
VOPP1,-0.06576797323687657,0.022256609217291435
KCND2,-0.06578788076894611,0.02221606935760848
ARMC1,-0.06584689699700241,0.02209626490389095
PNPLA5,-0.06584730663294845,0.02209543529769033
PRKD2,-0.06586927077125333,0.022050992513286093
ZBTB38,-0.06589017598339364,0.022008764544757208
CD68,-0.06589589842025874,0.021997217631500404
CARD6,-0.06589656823343851,0.02199586640555917
CSNK1G2,-0.06589960638179826,0.021989738400675304
IER3IP1,-0.06590607979703347,0.02197668634250382
KERA,-0.0659148577392829,0.021958998522288456
KICS2,-0.06591557712526662,0.021957549486262724
EGFLAM,-0.06592281426888517,0.02194297656266997
PRPSAP1,-0.06592338527361219,0.021941827128677587
DNAH3,-0.06593263139231918,0.021923221949372605
MTRF1,-0.06595579033465367,0.02187668133646104
WNK3,-0.06597886755397743,0.021830390387641344
PIGP,-0.06597927404593246,0.02182957576273614
MMP24OS,-0.06598970832074567,0.5872946594396333
ALG12,-0.06599042119307968,0.02180724676165287
PTGFR,-0.06601287432057647,0.021762330854408568
UFC1,-0.06604154665351583,0.02170509078524703
SLC35E1,-0.06608369170352722,0.021621192011868393
DRG1,-0.06609609855751547,0.021596547284225002
PCDH11Y,-0.06610106865052659,0.5678827071461827
GPR85,-0.06610805385932488,0.021572822620906807
MUTYH,-0.06611359457279302,0.021561835055327584
IGFBP5,-0.06612038539766275,0.021548375080989304
SMOC2,-0.06613104098796509,0.02152726954921614
RAG1,-0.0661499465027294,0.021489867624419418
GPLD1,-0.0661796836908493,0.02143115109096688
PCNA,-0.06618257842603197,0.021425442850901425
BBOF1,-0.06618407225784585,0.021422497623555997
RTKN2,-0.06628699134037516,0.021220429103314183
DEFB114,-0.06629749550495949,0.0286173056286726
KCNC2,-0.06630707419900862,0.021181192905093897
SAMTOR,-0.06631044329048223,0.02117461684414599
C3orf22,-0.06631151236294694,0.02117253051469621
NRXN1,-0.06632153561402221,0.021152978514115444
GIT1,-0.06632496271106923,0.02114629700230515
DDX42,-0.06635708139953517,0.021083767197976513
MBOAT2,-0.06635896963661071,0.02108009612369971
SPRY3,-0.0663723361357606,0.021054125133861637
RPL22L1,-0.06638288685943282,0.021033644838835627
OR2M5,-0.06639072001849622,0.03171107151245403
TJP2,-0.06639637079010106,0.021007496055119132
NEU3,-0.06641282779441444,0.020975620062251482
IL15RA,-0.06642036781683847,0.020961029667054074
UGT2B28,-0.06642232798764656,0.02095723806605568
SCRN3,-0.06642940940509762,0.02094354529963578
GFUS,-0.06643720686077415,0.020928476996053855
SYCP2,-0.06650324177276945,0.02080124479458026
EIF4G3,-0.06650865303529153,0.02079084860553453
BSPRY,-0.06654826150543167,0.020714889930788044
NPAS3,-0.06655008887042184,0.020711391361914692
OR56A5,-0.06655324859314415,0.5731686251467248
TFPI2,-0.06655889488638404,0.020694539078170277
CFAP58,-0.06656349521909886,0.020685740060156912
CCR10,-0.06657488736490737,0.020663964419008377
MYH4,-0.0665907088278665,0.020633755423959954
SNN,-0.06662509187770028,0.020568238104883136
SEMA4G,-0.06662663896483534,0.02056529437598809
SPATA9,-0.0666614231312559,0.02049920540534332
EPN3,-0.06666633053585358,0.020489896376556044
ARSB,-0.06668640515079656,0.020451854461429452
GRIN3A,-0.06669142811512599,0.020442345442662404
GARIN3,-0.0666961179824831,0.020433470489717533
EDC3,-0.06673834945076153,0.020353704108275625
GPR34,-0.0667476652910875,0.02033614500825451
EXTL3,-0.06681210034238998,0.020215054601020202
KIF5B,-0.06682572516638842,0.020189530602944684
SMCHD1,-0.0668400841046879,0.020162661756132547
PHYHIPL,-0.06684503706855041,0.02015340086323907
USO1,-0.06684918549637692,0.5714605003716219
PAPPA,-0.06686237109331053,0.020121019443941714
NUDT14,-0.06686918921782585,0.02010829504455105
EYA2,-0.0668984247903067,0.020053813320015577
NPVF,-0.06690085362483567,0.02004929287868104
GLTPD2,-0.06691617852060745,0.02002079132595462
PSMB2,-0.06693425602179412,0.019987215833455384
UGT2B11,-0.06693686935877319,0.022324211456214837
PATL2,-0.0669379170109347,0.019980422228388243
MIPOL1,-0.06694325151277666,0.019970526731865123
LRGUK,-0.06696969810322789,0.019921531400997027
DIPK1A,-0.06697788453610047,0.019906386355845088
FAM111B,-0.06701350939655668,0.01984059657541197
CSNK2A2,-0.06702534962824154,0.019818772790431764
SIRPD,-0.06702824025308186,0.019813448002702554
FAM3B,-0.06704381993886702,0.019784770314924267
BCKDHB,-0.06705083151857708,0.019771875843822794
OR2W1,-0.06710070736535904,0.02673982375231703
NPAT,-0.06712492906145454,0.019636055959038848
DOK7,-0.06712771550056652,0.019630964367484068
KRTAP12-3,-0.06713116271022493,0.019624666959928684
DMTN,-0.06716079844781449,0.019570600666265266
ZNF845,-0.06716244657378158,0.019567597707043156
CD7,-0.06716319001810277,0.019566243249810898
PSMB1,-0.0671641454441438,0.019564502710021105
SMG6,-0.06716993538913373,0.01955395781315554
CT47B1,-0.0671762977055581,0.01954237620712674
ZNF763,-0.06719263154973136,0.01951267038884303
UBE3C,-0.06725813741493565,0.019393932530732835
EMILIN3,-0.06725943041538299,0.01939159515993536
RFPL2,-0.0672616378429458,0.01938760533751776
ZNF266,-0.06727260050674742,0.019367801445364752
MFSD5,-0.06727748857657702,0.01935897691089685
UEVLD,-0.06728439133697996,0.01934652119006818
ANKK1,-0.06728506216947648,0.019345311075962587
LRFN5,-0.06729105197240812,0.019334509004068953
H4C8,-0.06729890873546696,0.019320348018619787
CYSLTR2,-0.06730693817508117,0.019305885155774534
ASTN2,-0.06731403499613672,0.01929311002083001
GPAM,-0.06733739179593363,0.019251117049586985
IGFBPL1,-0.0673448688086419,0.019237691067405274
SPAG6,-0.06735535010824452,0.019218884243761218
KMT2E,-0.06736658832053144,0.01919873710716583
SPTLC3,-0.06737086420063865,0.019191076430633197
DHX16,-0.0673875134556926,0.019161273006131293
FLYWCH1,-0.06740178601981985,0.019135756213011695
CYP2A6,-0.0674123665518637,0.019116859266382777
ACSL6,-0.06741960104841196,0.019103947756720308
ZNF365,-0.06743106170879415,0.1878930440135613
HOXC9,-0.06744513162969373,0.019058443789587202
SLC5A5,-0.06745395290484563,0.0190427433646493
ADAD2,-0.06745955355007077,0.019032780996212972
SCNM1,-0.06746287278971227,0.019026878916034412
ADAM23,-0.06746483077470465,0.019023398089744608
NAP1L3,-0.067483409618256,0.01899039703746705
OR5I1,-0.06748891931907369,0.02587112600828783
TXNDC16,-0.06749261098559317,0.018974071439536624
JUN,-0.0674973835972311,0.018965608424482014
CASKIN1,-0.06752634674517864,0.01891432030787691
TRIM46,-0.0675347304519918,0.018899497015058754
SMO,-0.06755554005112632,0.01886274725446327
IGFBP3,-0.0675629048392083,0.01884975599840439
MAP3K20,-0.06761766689110887,0.01875340232963225
C16orf87,-0.06763599895802398,0.018721243386053223
SERPINB4,-0.06763613956099376,0.0187209969202517
HFM1,-0.06764020938781642,0.01871386406669198
OTOS,-0.06764527838575447,0.018704983367961368
TTPAL,-0.06766699125933767,0.01866698486280512
NMNAT2,-0.06770308817220298,0.01860396290843616
NUP58,-0.0677128792607318,0.018586900640576973
CDKN2A,-0.0677313309228285,0.018554783343509195
ZNF708,-0.06775482350929005,0.01851396191828453
ZNF106,-0.06777025015088131,0.0184871988373713
OR11A1,-0.06777767466416004,0.025240887083349883
ALLC,-0.06778407325648536,0.01846324640087673
TRIM6,-0.0678123797218108,0.01841428208687752
ERI2,-0.0678896537203893,0.01828119157843497
DUT,-0.06789574671547909,0.018270733358767232
ELOVL1,-0.06790815052932954,0.01824945920384381
KRTAP17-1,-0.06791216267894466,0.018242582483091165
DDX46,-0.06791449687219253,0.018238582778892124
KLHL24,-0.06792573137085389,0.01821934288266049
ADRA1D,-0.06793907211650692,0.01819651893917903
ANGEL1,-0.06795353286577496,0.018171807088772127
PDC,-0.06801658584270451,0.018064399074730432
ZNF407,-0.06804277581670451,0.018019949081678227
RDM1,-0.06806870393309243,0.017976037798130135
MYH10,-0.0680927469051972,0.0179354028343823
